0,Other Operating Income,Total Income From Operations,EXPENDITURE,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Power & Fuel,Employees Cost,depreciat,Excise Duty,Admin. And Selling Expenses,R & D Expenses,Provisions And Contingencies,Exp. Capitalised,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Prior Year Adjustments,Extra Ordinary Items,Net Profit/(Loss) For the Period,Equity Share Capital,Reserves Excluding Revaluation Reserves,Equity Dividend Rate (%),EPS Before Extra Ordinary,Basic EPS,Diluted EPS,EPS After Extra Ordinary,Basic EPS.,Diluted EPS.,Public Share Holding,No Of Shares (Crores),Share Holding (%),Promoters and Promoter Group Shareholding,a) Pledged/Encumbered,- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company),b) Non-encumbered,- Number of shares (Crores).,- Per. of shares (as a % of the total sh. of prom. and promoter group).,- Per. of shares (as a % of the total Share Cap. of the company).
Mar '22,--,27426.00,,--,--,--,--,13464.00,620.00,--,--,--,--,--,6993.00,6349.00,590.00,6939.00,31.00,6908.00,--,6908.00,1731.00,5177.00,--,--,5177.00,2103.00,67203.00,--,,12.31,12.30,,12.31,12.30,,--,--,,,--,--,--,,--,--,--
Jun '22,--,29527.00,,--,--,--,--,14914.00,643.00,--,--,--,--,--,7682.00,6288.00,648.00,6936.00,34.00,6902.00,--,6902.00,2001.00,4901.00,--,--,4901.00,2104.00,--,--,,11.65,11.64,,11.65,11.64,,--,--,,,--,--,--,,--,--,--
Sep '22,--,31567.00,,--,--,--,--,15873.00,682.00,--,--,--,--,--,7751.00,7261.00,1267.00,8528.00,40.00,8488.00,--,8488.00,2235.00,6253.00,--,--,6253.00,2104.00,--,--,,14.86,14.85,,14.86,14.85,,--,--,,,--,--,--,,--,--,--
Dec '22,--,32389.00,,--,--,--,--,16395.00,713.00,--,--,--,--,--,8122.00,7159.00,1177.00,8336.00,41.00,8295.00,--,8295.00,2085.00,6210.00,--,--,6210.00,2091.00,--,--,,14.77,14.76,,14.77,14.76,,--,--,,,--,--,--,,--,--,--
Mar '23,--,30531.00,,--,--,--,--,15581.00,714.00,--,--,--,--,--,7002.00,7234.00,766.00,8000.00,43.00,7957.00,--,7957.00,2053.00,5904.00,--,--,5904.00,2074.00,65671.00,--,,14.20,14.19,,14.20,14.19,,--,--,,,--,--,--,,--,--,--
Jun '23,--,31811.00,,--,--,--,--,16353.00,746.00,--,--,--,--,--,7524.00,7188.00,1001.00,8189.00,43.00,8146.00,--,8146.00,2190.00,5956.00,--,--,5956.00,2075.00,--,--,,14.36,14.34,,14.36,14.34,,--,--,,,--,--,--,,--,--,--
Sep '23,--,32629.00,,--,--,--,--,16435.00,738.00,--,--,--,--,--,8200.00,7256.00,1350.00,8606.00,89.00,8517.00,--,8517.00,2272.00,6245.00,--,--,6245.00,2075.00,--,--,,15.05,15.04,,15.05,15.04,,--,--,,,--,--,--,,--,--,--
Dec '23,--,32491.00,,--,--,--,--,16304.00,738.00,--,--,--,--,--,8073.00,7376.00,1582.00,8958.00,82.00,8876.00,--,8876.00,2324.00,6552.00,--,--,6552.00,2075.00,--,--,,15.79,15.78,,15.79,15.78,,--,--,,,--,--,--,,--,--,--
Mar '24,--,32001.00,,--,--,--,--,16047.00,722.00,--,--,--,--,--,8239.00,6993.00,3483.00,10476.00,62.00,10414.00,--,10414.00,1934.00,8480.00,--,--,8480.00,2075.00,--,--,,20.43,20.41,,20.43,20.41,,--,--,,,--,--,--,,--,--,--
Jun '24,--,33283.00,,--,--,--,--,16495.00,698.00,--,--,--,--,--,8624.00,7466.00,721.00,8187.00,59.00,8128.00,--,8128.00,2360.00,5768.00,--,--,5768.00,2076.00,--,--,,13.90,13.87,,13.90,13.87,,--,--,,,--,--,--,,--,--,--
