0,Other Operating Income,Total Income From Operations,EXPENDITURE,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Power & Fuel,Employees Cost,depreciat,Excise Duty,Admin. And Selling Expenses,R & D Expenses,Provisions And Contingencies,Exp. Capitalised,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Prior Year Adjustments,Extra Ordinary Items,Net Profit/(Loss) For the Period,Equity Share Capital,Reserves Excluding Revaluation Reserves,Equity Dividend Rate (%),EPS Before Extra Ordinary,Basic EPS,Diluted EPS,EPS After Extra Ordinary,Basic EPS.,Diluted EPS.,Public Share Holding,No Of Shares (Crores),Share Holding (%),Promoters and Promoter Group Shareholding,a) Pledged/Encumbered,- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company),b) Non-encumbered,- Number of shares (Crores).,- Per. of shares (as a % of the total sh. of prom. and promoter group).,- Per. of shares (as a % of the total Share Cap. of the company).
Mar '22,18.66,4006.88,,1286.24,237.84,-150.13,--,497.94,354.14,--,--,--,--,--,1135.15,645.70,300.41,946.11,91.19,854.92,-1654.96,-800.04,486.17,-1286.21,--,--,-1286.21,239.93,--,--,,-5.40,-5.40,,-5.40,-5.40,,--,--,,,--,--,--,,--,--,--
Jun '22,70.72,4932.88,,1329.52,277.94,-15.11,--,588.09,374.50,--,--,--,--,--,1302.78,1075.16,48.99,1124.15,87.07,1037.08,--,1037.08,25.28,1011.80,--,--,1011.80,239.93,--,--,,4.20,4.20,,4.20,4.20,,--,--,,,--,--,--,,--,--,--
Sep '22,--,5285.29,,1397.49,318.65,-80.52,--,513.57,383.95,--,--,--,--,--,1472.93,1279.22,41.71,1320.93,92.77,1228.16,--,1228.16,15.15,1213.01,--,--,1213.01,239.93,--,--,,5.10,5.10,,5.10,5.10,,--,--,,,--,--,--,,--,--,--
Dec '22,95.85,4645.75,,1248.76,267.51,-9.66,--,526.24,430.44,--,--,--,--,--,1613.52,568.94,68.03,636.97,130.89,506.08,--,506.08,19.35,486.73,--,--,486.73,239.93,--,--,,2.00,2.00,,2.00,2.00,,--,--,,,--,--,--,,--,--,--
Mar '23,147.37,5948.22,,1189.86,262.36,-132.64,--,529.05,411.98,--,--,--,--,--,1738.94,1948.67,120.30,2068.97,161.45,1907.52,-2937.79,-1030.27,-9.45,-1020.82,--,--,-1020.82,239.93,--,--,,-4.30,-4.30,,-4.30,-4.30,,--,--,,,--,--,--,,--,--,--
Jun '23,82.73,4466.07,,1184.97,213.06,28.46,--,607.44,415.27,--,--,--,--,--,1483.38,533.49,163.54,697.03,157.94,539.09,-149.21,389.88,9.24,380.64,--,--,380.64,239.93,--,--,,1.60,1.60,,1.60,1.60,,--,--,,,--,--,--,,--,--,--
Sep '23,--,5096.21,,1066.90,264.65,52.70,--,600.41,392.71,--,--,--,--,--,1725.23,993.61,106.54,1100.15,193.63,906.52,--,906.52,17.89,888.63,--,--,888.63,239.93,--,--,,3.70,3.70,,3.70,3.70,,--,--,,,--,--,--,,--,--,--
Dec '23,170.09,5073.75,,1121.64,227.20,129.13,--,590.13,399.60,--,--,--,--,--,1646.65,959.40,76.80,1036.20,214.92,821.28,-69.81,751.47,30.16,721.31,--,--,721.31,239.93,--,--,,3.00,3.00,,3.00,3.00,,--,--,,,--,--,--,,--,--,--
Mar '24,--,5639.14,,1055.87,289.50,-29.97,--,575.97,393.04,--,--,--,--,--,1854.24,1500.49,118.88,1619.37,217.59,1401.78,--,1401.78,534.18,867.60,--,--,867.60,239.93,--,--,,3.60,3.60,,3.60,3.60,,--,--,,,--,--,--,,--,--,--
Jun '24,--,4498.07,,973.23,306.26,-55.53,--,645.48,369.81,--,--,--,--,--,1867.56,391.26,82.74,474.00,216.08,257.92,--,257.92,20.10,237.82,--,--,237.82,239.93,--,--,,1.00,1.00,,1.00,1.00,,--,--,,,--,--,--,,--,--,--
