0,Other Operating Income,Total Income From Operations,EXPENDITURE,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Power & Fuel,Employees Cost,depreciat,Excise Duty,Admin. And Selling Expenses,R & D Expenses,Provisions And Contingencies,Exp. Capitalised,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Prior Year Adjustments,Extra Ordinary Items,Net Profit/(Loss) For the Period,Equity Share Capital,Reserves Excluding Revaluation Reserves,Equity Dividend Rate (%),EPS Before Extra Ordinary,Basic EPS,Diluted EPS,EPS After Extra Ordinary,Basic EPS.,Diluted EPS.,Public Share Holding,No Of Shares (Crores),Share Holding (%),Promoters and Promoter Group Shareholding,a) Pledged/Encumbered,- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company),b) Non-encumbered,- Number of shares (Crores).,- Per. of shares (as a % of the total sh. of prom. and promoter group).,- Per. of shares (as a % of the total Share Cap. of the company).
Mar '22,272.00,13462.00,,4351.00,2489.00,-48.00,--,542.00,261.00,--,1290.00,--,--,--,1593.00,2984.00,122.00,3106.00,36.00,3070.00,58.00,3128.00,801.00,2327.00,--,--,2327.00,235.00,--,--,,9.90,9.90,,9.90,9.90,,--,--,,,--,--,--,,--,--,--
Jun '22,256.00,14272.00,,4719.00,2930.00,-135.00,--,597.00,260.00,--,1328.00,--,--,--,1586.00,2987.00,137.00,3124.00,26.00,3098.00,-12.00,3086.00,797.00,2289.00,--,--,2289.00,235.00,--,--,,9.74,9.74,,9.74,9.74,,--,--,,,--,--,--,,--,--,--
Sep '22,237.00,14751.00,,5197.00,3136.00,-339.00,--,709.00,248.00,--,1041.00,--,--,--,1630.00,3129.00,115.00,3244.00,25.00,3219.00,-28.00,3191.00,575.00,2616.00,--,--,2616.00,235.00,--,--,,11.13,11.13,,11.13,11.13,,--,--,,,--,--,--,,--,--,--
Dec '22,242.00,15228.00,,4767.00,2892.00,338.00,--,676.00,260.00,--,1200.00,--,--,--,1818.00,3277.00,228.00,3505.00,26.00,3479.00,-102.00,3377.00,872.00,2505.00,--,--,2505.00,235.00,--,--,,10.67,10.67,,10.67,10.67,,--,--,,,--,--,--,,--,--,--
Mar '23,255.00,14893.00,,4546.00,3010.00,83.00,--,683.00,262.00,--,1290.00,--,--,--,1810.00,3209.00,160.00,3369.00,24.00,3345.00,80.00,3425.00,873.00,2552.00,--,--,2552.00,235.00,--,--,,10.86,10.86,,10.86,10.86,,--,--,,,--,--,--,,--,--,--
Jun '23,217.00,15148.00,,4471.00,2893.00,224.00,--,651.00,257.00,--,1481.00,--,--,--,1907.00,3264.00,185.00,3449.00,47.00,3402.00,-37.00,3365.00,893.00,2472.00,--,--,2472.00,235.00,--,--,,10.52,10.52,,10.52,10.52,,--,--,,,--,--,--,,--,--,--
Sep '23,249.00,15276.00,,4412.00,2843.00,-34.00,--,708.00,269.00,--,1720.00,--,--,--,1933.00,3425.00,283.00,3708.00,72.00,3636.00,-5.00,3631.00,914.00,2717.00,--,--,2717.00,235.00,--,--,,11.56,11.56,,11.56,11.56,,--,--,,,--,--,--,,--,--,--
Dec '23,260.00,15188.00,,4600.00,2944.00,-177.00,--,649.00,282.00,--,1593.00,--,--,--,2039.00,3258.00,285.00,3543.00,81.00,3462.00,-30.00,3432.00,913.00,2519.00,--,--,2519.00,235.00,--,--,,10.72,10.72,,10.72,10.72,,--,--,,,--,--,--,,--,--,--
Mar '24,164.00,14857.00,,4308.00,2864.00,-21.00,--,774.00,289.00,--,1586.00,--,--,--,1911.00,3146.00,220.00,3366.00,102.00,3264.00,-17.00,3247.00,841.00,2406.00,--,--,2406.00,235.00,50738.00,--,,10.25,10.25,,10.25,10.25,,--,--,,,--,--,--,,--,--,--
Jun '24,173.00,15339.00,,4478.00,3018.00,-48.00,--,602.00,298.00,--,1644.00,--,--,--,2039.00,3308.00,257.00,3565.00,85.00,3480.00,-48.00,3432.00,894.00,2538.00,--,--,2538.00,235.00,--,--,,10.80,10.80,,10.80,10.80,,--,--,,,--,--,--,,--,--,--
