0,Other Operating Income,Total Income From Operations,EXPENDITURE,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Power & Fuel,Employees Cost,depreciat,Excise Duty,Admin. And Selling Expenses,R & D Expenses,Provisions And Contingencies,Exp. Capitalised,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Prior Year Adjustments,Extra Ordinary Items,Net Profit/(Loss) For the Period,Equity Share Capital,Reserves Excluding Revaluation Reserves,Equity Dividend Rate (%),EPS Before Extra Ordinary,Basic EPS,Diluted EPS,EPS After Extra Ordinary,Basic EPS.,Diluted EPS.,Public Share Holding,No Of Shares (Crores),Share Holding (%),Promoters and Promoter Group Shareholding,a) Pledged/Encumbered,- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company),b) Non-encumbered,- Number of shares (Crores).,- Per. of shares (as a % of the total sh. of prom. and promoter group).,- Per. of shares (as a % of the total Share Cap. of the company).
Mar '07,--,--,,625.70,--,-31.00,--,1542.60,97.40,--,437.60,--,--,--,329.10,--,86.80,--,1.60,--,--,--,52.50,--,--,--,818.90,291.80,9025.00,--,,--,--,,--,--,,27.53,18.87,,,--,--,--,,--,--,--
Jun '07,--,--,,541.20,--,45.70,--,1648.80,107.30,--,431.00,--,--,--,231.50,--,97.70,--,11.00,--,--,--,88.90,--,--,--,671.40,291.80,9774.20,--,,--,--,,--,--,,27.54,18.87,,,--,--,--,,--,--,--
Sep '07,--,4150.00,,255.70,--,-11.20,--,1760.90,109.50,--,464.70,--,--,--,787.40,783.00,95.00,878.00,24.90,853.10,--,853.10,92.80,760.30,--,--,760.30,291.90,--,--,,--,--,,--,--,,27.55,18.88,,,--,--,--,,--,--,--
Dec '07,--,4357.00,,223.20,--,-6.00,--,1877.00,112.40,--,481.20,--,--,--,813.50,855.70,72.60,928.30,47.60,880.70,--,880.70,76.60,804.10,--,--,804.10,292.10,--,--,,--,--,,--,--,,27.66,18.94,,,--,--,--,,--,--,--
Mar '08,--,5275.10,,584.30,--,-55.70,--,2122.60,127.00,--,632.20,--,--,--,949.10,915.60,93.00,1008.60,33.20,975.40,--,975.40,148.10,827.30,--,--,827.30,292.30,--,--,,--,--,,--,--,,27.71,18.96,,,--,--,--,,--,--,--
Jun '08,--,4704.60,,355.20,--,-46.20,--,2199.40,124.80,--,607.50,--,--,--,818.80,645.10,102.80,747.90,67.20,680.70,--,680.70,134.70,546.00,--,--,546.00,292.40,--,--,,--,--,,--,--,,27.76,18.99,,,--,--,--,,--,--,--
Sep '08,--,5405.00,,673.70,--,-29.10,--,2296.20,131.10,--,621.30,--,--,--,760.20,951.60,146.60,1098.20,99.10,999.10,--,999.10,146.60,852.50,--,--,852.50,292.60,--,--,,--,--,,--,--,,27.84,19.03,,,--,--,--,,--,--,--
Dec '08,--,5397.00,,379.40,--,42.90,--,2419.80,135.10,--,658.20,--,--,--,862.10,899.50,137.20,1036.70,163.90,872.80,--,872.80,139.80,733.00,--,--,733.00,292.70,--,--,,--,--,,--,--,,27.89,19.06,,,--,--,--,,--,--,--
Mar '09,--,5298.90,,327.70,--,33.60,--,2334.40,142.70,--,584.30,--,--,--,849.00,1027.20,97.70,1124.90,129.70,995.20,--,995.20,153.10,842.10,--,--,842.10,293.00,--,--,,--,--,,--,--,,27.92,19.06,,,--,--,--,,--,--,--
Jun '09,--,5287.90,,206.20,--,-7.30,--,2226.20,136.40,--,567.30,--,--,--,942.60,1216.50,95.50,1312.00,-44.20,1356.20,--,1356.20,158.30,1197.90,--,--,1197.90,293.10,--,--,,--,--,,--,--,,28.07,19.15,,,--,--,--,,--,--,--
Sep '09,--,5857.80,,267.20,--,7.00,--,2237.80,158.00,--,642.60,--,--,--,1235.90,1309.30,121.40,1430.70,43.00,1387.70,--,1387.70,155.60,1232.10,--,--,1232.10,293.30,--,--,,--,--,,--,--,,27.40,18.69,,,--,--,--,,--,--,--
Dec '09,--,5892.90,,191.50,--,-76.00,--,2194.40,145.10,--,634.80,--,--,--,1470.40,1332.70,85.70,1418.40,-16.90,1435.30,--,1435.30,204.10,1231.20,--,--,1231.20,293.50,--,--,,--,--,,--,--,,27.51,18.74,,,--,--,--,,--,--,--
Mar '10,--,6141.00,,324.30,--,-36.50,--,2404.50,140.30,--,679.00,--,--,--,1308.40,1321.00,126.40,1447.40,-62.10,1509.50,--,1509.50,272.80,1236.70,--,--,1236.70,293.60,--,--,,--,--,,--,--,,27.65,18.83,,,--,--,--,,--,--,--
Jun '10,--,5982.20,,237.10,--,-21.70,--,2535.80,136.10,--,698.70,--,--,--,1141.60,1254.60,128.80,1383.40,75.50,1307.90,--,1307.90,197.90,1110.00,--,--,1110.00,489.90,--,--,,--,--,,--,--,,46.29,18.90,,,--,--,--,,--,--,--
Sep '10,--,6556.90,,288.00,634.30,88.30,--,2757.70,139.40,--,767.40,--,--,--,658.30,1223.50,136.80,1360.30,-1.60,1361.90,--,1361.90,189.80,1172.10,--,--,1172.10,490.40,--,--,,4.81,4.80,,4.81,4.80,,46.50,18.96,,,--,--,--,,194.60,100.00,79.36
Dec '10,--,6623.40,,199.30,711.80,-19.10,--,2729.10,154.10,--,796.40,--,--,--,730.40,1321.40,164.20,1485.60,30.70,1454.90,--,1454.90,231.20,1223.70,--,--,1223.70,490.70,--,--,,5.02,5.00,,5.02,5.00,,46.65,19.01,,,--,--,--,,194.57,100.00,79.31
Mar '11,--,7178.40,,361.30,757.40,-79.10,--,2914.60,170.60,--,860.50,--,--,--,792.00,1401.10,210.70,1611.80,31.40,1580.40,--,1580.40,242.80,1337.60,--,--,1337.60,490.90,--,--,,5.48,5.46,,5.48,5.46,,46.72,19.03,,,--,--,--,,194.60,100.00,79.28
Jun '11,--,7311.30,,331.70,957.10,-126.10,--,3039.70,174.00,--,805.10,--,--,--,763.40,1366.40,210.40,1576.80,78.90,1497.90,--,1497.90,278.60,1219.30,--,--,1219.30,491.10,--,--,,5.00,4.97,,5.00,4.97,,46.86,19.08,,,--,--,--,,194.57,100.00,79.23
Sep '11,--,7804.80,,231.50,844.10,124.20,--,3269.70,191.20,--,858.30,--,--,--,962.60,1323.20,206.70,1529.90,229.80,1300.10,--,1300.10,249.50,1050.60,--,--,1050.60,491.50,--,--,,4.30,4.29,,4.30,4.29,,47.01,19.13,,,--,--,--,,194.57,100.00,79.17
Dec '11,--,8316.50,,267.20,953.60,-13.30,--,3502.10,187.50,--,986.60,--,--,--,1029.70,1403.10,199.10,1602.20,200.60,1401.60,--,1401.60,337.70,1063.90,--,--,1063.90,491.60,--,--,,4.34,4.34,,4.34,4.34,,47.06,19.15,,,--,--,--,,194.57,100.00,79.15
Mar '12,250.60,8621.00,,617.10,453.80,60.10,--,3500.00,193.40,--,--,--,--,--,2221.70,1574.90,240.50,1815.40,96.40,1719.00,--,1719.00,367.70,1351.30,--,--,1351.30,491.70,--,--,,5.52,5.51,,5.52,5.51,,48.89,19.88,,,--,--,--,,192.79,100.00,78.41
Jun '12,146.20,8932.60,,423.20,747.00,-50.50,--,3918.60,191.50,--,--,--,--,--,2051.10,1651.70,-5.10,1646.60,111.10,1535.50,--,1535.50,377.50,1158.00,--,--,1158.00,492.00,--,--,,4.73,4.72,,4.73,4.72,,49.01,19.92,,,--,--,--,,192.79,100.00,78.37
Sep '12,66.20,9082.00,,424.00,705.00,-44.80,--,3987.80,197.20,--,--,--,--,--,2041.90,1770.90,497.10,2268.00,71.80,2196.20,--,2196.20,476.90,1719.30,--,--,1719.30,492.30,--,--,,7.01,7.00,,7.01,7.00,,49.16,19.97,,,--,--,--,,192.79,100.00,78.31
Dec '12,90.90,9362.60,,373.00,793.50,82.20,--,4072.40,186.90,--,--,--,--,--,2082.10,1772.50,218.10,1990.60,80.00,1910.60,--,1910.60,427.60,1483.00,--,--,1483.00,492.50,--,--,,6.04,6.04,,6.04,6.04,,49.20,19.98,,,--,--,--,,192.79,100.00,78.29
Mar '13,17.70,8566.30,,108.50,561.30,13.50,--,4083.80,172.30,--,--,--,--,--,2069.00,1557.90,322.40,1880.30,89.50,1790.80,--,1790.80,308.40,1482.40,--,--,1482.40,492.60,--,--,,6.04,6.03,,6.04,6.03,,49.23,19.99,,,--,--,--,,192.79,100.00,78.28
Jun '13,9.10,8741.40,,35.10,533.70,-31.90,--,4301.50,175.40,--,--,--,--,--,2029.70,1697.90,121.20,1819.10,87.00,1732.10,--,1732.10,426.10,1306.00,--,--,1306.00,492.80,--,--,,5.32,5.31,,5.32,5.31,,60.46,25.02,,,--,--,--,,181.20,100.00,74.98
Sep '13,217.00,9806.50,,-19.70,574.40,23.00,--,4653.50,177.10,--,--,--,--,--,2240.40,2157.80,119.90,2277.70,101.00,2176.70,--,2176.70,560.30,1616.40,--,--,1616.40,493.00,--,--,,6.58,6.57,,6.58,6.57,,60.54,25.04,,,--,--,--,,181.20,100.00,74.96
Dec '13,79.20,10069.10,,187.50,453.30,-41.00,--,4648.20,187.30,--,--,--,--,--,2326.20,2307.60,441.10,2748.70,92.40,2656.30,--,2656.30,608.40,2047.90,--,--,2047.90,493.10,--,--,,8.34,8.32,,8.34,8.32,,60.57,25.05,,,--,--,--,,181.20,100.00,74.95
Mar '14,63.50,10401.80,,2.40,724.40,51.00,--,4653.80,194.00,--,--,--,--,--,2237.90,2538.30,520.20,3058.50,94.30,2964.20,--,2964.20,611.10,2353.10,--,--,2353.10,493.20,--,--,,9.58,9.56,,9.58,9.56,,60.65,25.08,,,--,--,--,,181.20,100.00,74.92
Jun '14,140.70,10104.10,,1.90,550.40,-6.40,--,4776.50,187.00,--,--,--,--,--,2339.80,2254.90,470.40,2725.30,81.90,2643.40,--,2643.40,576.20,2067.20,--,--,2067.20,493.40,--,--,,8.42,8.40,,8.42,8.40,,60.74,25.11,,,--,--,--,,181.20,100.00,74.89
Sep '14,129.90,10358.20,,0.90,547.60,-36.10,--,4997.40,190.10,--,--,--,--,--,2485.50,2172.80,467.00,2639.80,49.40,2590.40,--,2590.40,598.40,1992.00,--,--,1992.00,493.50,--,--,,8.11,8.08,,8.11,8.08,,60.78,25.12,,,--,--,--,,181.20,100.00,74.88
Dec '14,120.60,10521.20,,0.60,636.30,-166.20,--,4974.60,200.40,--,--,--,--,--,2699.50,2176.00,557.60,2733.60,145.00,2588.60,--,2588.60,596.30,1992.30,--,--,1992.30,493.70,28862.70,--,,8.11,8.07,,8.11,8.07,,60.84,25.14,,,--,--,--,,181.20,100.00,74.86
Mar '15,34.00,10651.50,,--,722.10,-45.60,--,4977.70,200.90,--,--,--,--,--,2554.00,2242.40,578.80,2821.20,86.60,2734.60,--,2734.60,593.00,2141.60,--,--,2141.60,493.70,--,--,,8.72,8.69,,8.72,8.69,,60.86,25.14,,,--,--,--,,181.20,100.00,74.86
Jun '15,--,10775.40,,0.10,709.60,10.80,--,5182.90,200.40,--,--,--,--,--,2547.30,2124.30,648.10,2772.40,130.60,2641.80,--,2641.80,578.80,2063.00,--,--,2063.00,493.80,--,--,,8.40,8.38,,8.40,8.38,,60.89,25.15,,,--,--,--,,181.20,100.00,74.85
Sep '15,--,11036.90,,--,586.10,-84.10,--,5327.20,207.00,--,--,--,--,--,2734.20,2266.50,688.00,2954.50,188.20,2766.30,--,2766.30,613.20,2153.10,--,--,2153.10,494.00,--,--,,8.77,8.75,,8.77,8.75,,--,--,,,--,--,--,,--,--,--
Dec '15,--,11206.90,,--,643.30,-16.40,--,5334.00,230.40,--,--,--,--,--,2981.30,2034.30,690.00,2724.30,129.90,2594.40,--,2594.40,583.30,2011.10,--,--,2011.10,494.10,34127.90,--,,8.19,8.17,,8.19,8.17,,--,--,,,--,--,--,,--,--,--
Mar '16,--,11661.50,,--,716.90,36.80,--,5423.20,237.60,--,--,--,--,--,2940.90,2306.10,373.10,2679.20,87.40,2591.80,--,2591.80,618.50,1973.30,--,--,1973.30,494.10,--,--,,8.03,8.01,,8.03,8.01,,--,--,,,--,--,--,,--,--,--
Jun '16,--,11587.50,,--,701.80,-55.90,--,5527.60,241.10,--,--,--,--,--,3091.60,2081.30,643.50,2724.80,129.70,2595.10,--,2595.10,587.40,2007.70,--,--,2007.70,494.10,--,--,,8.17,8.15,,8.17,8.15,,--,--,,,--,--,--,,--,--,--
Sep '16,--,11453.80,,--,551.90,78.20,--,5568.80,259.70,--,--,--,--,--,3033.00,1962.20,647.80,2610.00,95.30,2514.70,--,2514.70,582.60,1932.10,--,--,1932.10,486.10,--,--,,7.98,7.96,,7.98,7.96,,--,--,,,--,--,--,,--,--,--
Dec '16,--,11378.30,,--,556.80,-35.30,--,5320.50,281.70,--,--,--,--,--,3179.50,2075.10,639.80,2714.90,142.70,2572.20,--,2572.20,653.70,1918.50,--,--,1918.50,486.10,--,--,,7.94,7.92,,7.94,7.92,,--,--,,,--,--,--,,--,--,--
Mar '17,408.20,11628.20,,--,376.40,177.00,--,5427.10,265.20,--,--,--,--,--,2991.80,2390.70,638.80,3029.50,24.40,3005.10,--,3005.10,701.60,2303.50,--,--,2303.50,486.10,--,--,,9.53,9.50,,9.53,9.50,,--,--,,,--,--,--,,--,--,--
Jun '17,--,11152.80,,--,523.90,52.00,--,5361.40,251.20,--,--,--,--,--,2892.70,2071.60,625.80,2697.40,89.90,2607.50,--,2607.50,580.70,2026.80,--,--,2026.80,973.20,--,--,,4.18,4.18,,4.18,4.18,,--,--,,,--,--,--,,--,--,--
Sep '17,--,11050.50,,--,206.70,25.70,--,5377.00,259.30,--,--,--,--,--,3031.80,2150.00,714.10,2864.10,104.00,2760.10,--,2760.10,625.80,2134.30,--,--,2134.30,973.30,--,--,,4.40,4.40,,4.40,4.40,,--,--,,,--,--,--,,--,--,--
Dec '17,--,11072.70,,--,289.10,50.90,--,5399.70,262.50,--,--,--,--,--,3214.80,1855.70,639.50,2495.20,46.80,2448.40,--,2448.40,643.90,1804.50,--,--,1804.50,904.70,--,--,,3.76,3.75,,3.76,3.75,,--,--,,,--,--,--,,--,--,--
Mar '18,--,11434.00,,--,449.90,-70.90,--,5618.10,241.80,--,--,--,--,--,3333.40,1861.70,480.10,2341.80,123.50,2218.30,--,2218.30,461.10,1757.20,--,--,1757.20,904.80,--,--,,3.90,3.89,,3.90,3.89,,--,--,,,--,--,--,,--,--,--
Jun '18,--,11567.50,,--,379.30,-37.90,--,5767.10,242.70,--,--,--,--,--,3266.90,1949.40,589.70,2539.10,116.70,2422.40,--,2422.40,500.20,1922.20,--,--,1922.20,904.80,--,--,,4.27,4.26,,4.27,4.26,,--,--,,,--,--,--,,--,--,--
Sep '18,--,12002.30,,--,237.80,-4.10,--,5933.50,241.40,--,--,--,--,--,3782.30,1811.40,452.40,2263.80,97.50,2166.30,--,2166.30,558.90,1607.40,--,--,1607.40,904.80,--,--,,3.57,3.56,,3.57,3.56,,--,--,,,--,--,--,,--,--,--
Dec '18,--,12138.70,,--,213.00,7.10,--,5948.00,228.40,--,--,--,--,--,3321.30,2420.90,784.10,3205.00,106.00,3099.00,--,3099.00,580.60,2518.40,--,--,2518.40,905.00,--,--,,5.59,5.58,,5.59,5.58,,--,--,,,--,--,--,,--,--,--
Mar '19,74.50,12395.80,,--,311.90,-20.40,--,6159.90,221.80,--,--,--,--,--,4077.50,1645.10,742.40,2387.50,204.70,2182.80,--,2182.80,616.80,1566.00,--,--,1566.00,1206.80,--,--,,2.61,2.60,,2.61,2.60,,--,--,,,--,--,--,,--,--,--
Jun '19,19.30,12061.30,,--,252.70,-16.70,--,6253.10,274.60,--,--,--,--,--,3307.70,1989.90,757.60,2747.50,103.60,2643.90,--,2643.90,629.80,2014.10,--,--,2014.10,1207.10,--,--,,3.35,3.34,,3.35,3.34,,--,--,,,--,--,--,,--,--,--
Sep '19,--,12522.60,,--,116.70,148.70,--,6548.00,263.80,--,--,--,--,--,3133.20,2312.20,634.10,2946.30,177.90,2768.40,--,2768.40,521.40,2247.00,--,--,2247.00,1142.60,--,--,,3.79,3.78,,3.79,3.78,,--,--,,,--,--,--,,--,--,--
Dec '19,--,12695.90,,--,184.70,17.40,--,6559.30,293.70,--,--,--,--,--,3194.40,2446.40,521.20,2967.60,134.90,2832.70,--,2832.70,571.40,2261.30,--,--,2261.30,1142.60,--,--,,3.95,3.95,,3.95,3.95,,--,--,,,--,--,--,,--,--,--
Mar '20,--,13127.20,,--,244.20,10.50,--,6811.40,309.00,--,--,--,--,--,3434.30,2317.80,563.70,2881.50,118.80,2762.70,--,2762.70,604.40,2158.30,--,--,2158.30,1142.70,--,--,,3.79,3.77,,3.79,3.77,,--,--,,,--,--,--,,--,--,--
Jun '20,--,12192.90,,--,137.00,43.00,--,6424.20,321.70,--,--,--,--,--,2994.20,2272.80,626.10,2898.90,100.00,2798.90,--,2798.90,606.30,2192.60,--,--,2192.60,1142.90,--,--,,3.85,3.84,,3.84,3.84,,--,--,,,--,--,--,,--,--,--
Sep '20,--,12250.40,,--,153.70,20.50,--,6661.30,350.90,--,23.70,--,--,--,2709.30,2331.00,624.60,2955.60,102.60,2853.00,--,2853.00,609.00,2244.00,--,--,2244.00,1143.00,--,--,,3.94,3.93,,3.93,3.93,,--,--,,,--,--,--,,--,--,--
Dec '20,--,12596.10,,--,126.50,-24.00,--,6597.90,333.40,--,23.90,--,--,--,2673.40,2865.00,599.00,3464.00,112.50,3351.50,--,3351.50,740.20,2611.30,--,--,2611.30,1143.10,--,--,,4.58,4.55,,4.58,4.55,,--,--,,,--,--,--,,--,--,--
Mar '21,--,13260.00,,--,170.70,-5.00,--,6783.90,343.30,--,25.50,--,--,--,2705.90,3235.70,533.20,3768.90,87.50,3681.40,--,3681.40,668.40,3013.00,--,--,3013.00,1095.80,--,--,,5.47,5.45,,5.50,5.45,,--,--,,,--,--,--,,--,--,--
Jun '21,--,13990.10,,--,124.50,12.40,--,7392.40,355.00,--,--,--,--,--,3537.00,2568.80,381.70,2950.50,43.20,2907.30,--,2907.30,1103.20,1804.10,--,--,1804.10,1095.80,--,--,,3.30,3.29,,3.30,3.29,,--,--,,,--,--,--,,--,--,--
Sep '21,--,14720.00,,--,88.90,5.50,--,7755.70,357.90,--,--,--,--,--,3801.50,2710.50,529.20,3239.70,104.90,3134.80,--,3134.80,747.40,2387.40,--,--,2387.40,1096.20,--,--,,4.37,4.36,,4.37,4.36,,--,--,,,--,--,--,,--,--,--
Dec '21,--,15278.70,,--,180.80,-30.80,--,8004.60,377.80,--,--,--,--,--,3976.20,2770.10,462.60,3232.70,100.10,3132.60,--,3132.60,667.60,2465.00,--,--,2465.00,1096.20,--,--,,4.51,4.50,,4.51,4.50,,--,--,,,--,--,--,,--,--,--
Mar '22,--,15585.60,,--,94.60,6.50,--,8389.70,395.00,--,45.40,--,--,--,3778.30,2876.10,3332.60,6208.70,119.20,6089.50,--,6089.50,610.70,5478.80,--,--,5478.80,1096.40,--,--,,10.02,9.99,,10.02,9.99,,--,--,,,--,--,--,,--,--,--
Jun '22,--,16255.60,,--,139.60,-41.90,--,8684.70,394.90,--,--,--,--,--,4378.60,2699.70,389.70,3089.40,145.70,2943.70,--,2943.70,727.10,2216.60,--,--,2216.60,1096.50,--,--,,4.05,4.04,,4.05,4.04,,--,--,,,--,--,--,,--,--,--
Sep '22,--,16941.80,,--,113.20,-10.80,--,9517.90,405.20,--,--,--,--,--,4276.10,2640.20,450.30,3090.50,134.90,2955.60,--,2955.60,672.70,2282.90,--,--,2282.90,1097.10,--,--,,4.17,4.16,,4.17,4.16,,--,--,,,--,--,--,,--,--,--
Dec '22,--,17078.70,,--,110.20,-14.40,--,9376.90,408.10,--,--,--,--,--,4454.30,2743.60,657.60,3401.20,174.10,3227.10,--,3227.10,814.00,2413.10,--,--,2413.10,1097.40,--,--,,4.40,4.40,,4.40,4.40,,--,--,,,--,--,--,,--,--,--
Mar '23,--,17477.30,,--,15.20,63.60,--,9622.10,383.90,--,--,--,--,--,4932.40,2460.10,856.60,3316.70,174.20,3142.50,--,3142.50,878.40,2264.10,--,--,2264.10,1097.60,--,--,,4.13,4.12,,4.13,4.12,,--,--,,,--,--,--,,--,--,--
Jun '23,--,17202.80,,--,92.00,-13.30,--,9735.60,376.70,--,--,--,--,--,4127.90,2883.90,742.10,3626.00,204.90,3421.10,--,3421.10,833.30,2587.80,--,--,2587.80,1097.80,--,--,,4.72,4.62,,4.72,4.62,,--,--,,,--,--,--,,--,--,--
Sep '23,--,16680.70,,--,74.90,14.60,--,9642.70,370.80,--,--,--,--,--,4208.10,2369.60,684.40,3054.00,205.90,2848.10,--,2848.10,786.80,2061.30,--,--,2061.30,1044.40,--,--,,3.94,3.93,,3.94,3.93,,--,--,,,--,--,--,,--,--,--
Dec '23,--,16315.70,,--,49.60,-1.50,--,9317.50,370.00,--,--,--,--,--,4167.20,2412.90,593.40,3006.30,202.80,2803.50,--,2803.50,780.60,2022.90,--,--,2022.90,1044.80,--,--,,3.88,3.87,,3.88,3.87,,--,--,,,--,--,--,,--,--,--
Mar '24,--,16593.20,,--,47.70,18.10,--,9593.70,374.30,--,--,--,--,--,4040.80,2518.60,1032.30,3550.90,206.10,3344.80,--,3344.80,898.20,2446.60,--,--,2446.60,1045.00,--,--,,4.68,4.67,,4.68,4.67,,--,--,,,--,--,--,,--,--,--
Jun '24,--,16481.30,,--,55.40,-3.90,--,9199.80,366.30,--,--,--,--,--,4037.40,2826.30,665.50,3491.80,210.90,3280.90,--,3280.90,906.30,2374.60,--,--,2374.60,1046.00,--,--,,4.54,4.53,,4.54,4.53,,--,--,,,--,--,--,,--,--,--
