0,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
Mar 15,,,88.78,88.78,3003.23,3003.23,3092.01,,0.00,0.00,0.00,87.45,87.45,,99.79,1939.31,308.95,344.73,2692.78,5872.24,,,679.86,3.37,54.93,0.00,738.16,32.63,19.67,242.83,0.00,1033.29,,0.00,4047.43,187.35,210.20,389.61,4.36,4838.95,5872.24,,,1941.02,,432.89,0.00,0.00,41.52,,41.44,,0.07,,358.24,0.75,,44.39,,0.23,32.54,,--,--
Mar 16,,,88.78,88.78,3425.82,3425.82,3514.60,,0.00,0.00,0.00,106.92,106.92,,113.05,1739.20,819.25,83.51,2755.01,6376.53,,,758.56,10.04,106.05,0.00,874.65,73.98,23.93,272.21,0.00,1244.77,,0.00,4442.24,195.13,111.66,379.08,3.65,5131.76,6376.53,,,1648.67,,472.47,0.00,0.00,36.67,,42.31,,0.07,,334.70,2.65,,44.39,,0.22,73.89,,--,--
Mar 17,,,88.78,88.78,4223.23,4223.23,4312.01,,0.00,0.00,0.00,109.43,109.43,,1867.09,710.66,1300.36,17.98,3896.09,8317.53,,,687.15,9.51,140.27,10.65,855.14,511.60,2.24,0.00,257.48,1626.46,,374.53,4806.49,115.36,772.74,0.00,621.95,6691.07,8317.53,,,0.00,,0.00,0.00,0.00,0.00,,0.00,,--,,--,--,,44.39,,0.31,511.29,,374.53,--
Mar 18,,,88.78,88.78,5105.21,5105.21,5193.99,,0.00,0.00,0.00,103.94,103.94,,1603.86,786.32,1687.05,21.25,4098.48,9396.41,,,921.07,30.10,40.81,22.68,1015.02,733.75,48.05,0.00,322.27,2119.09,,0.00,5749.20,192.99,612.28,0.00,722.85,7277.32,9396.41,,,0.00,,0.00,0.00,0.00,0.00,,43.82,,--,,193.86,--,,44.39,,0.44,733.31,,--,--
Mar 19,,,88.78,88.78,6092.94,6092.94,6181.72,,0.00,0.00,0.00,118.85,118.85,,2287.63,772.34,2050.94,58.34,5169.25,11469.82,,,1007.04,38.29,25.11,24.02,1094.98,806.70,84.76,118.97,279.15,2384.56,,69.22,6719.18,358.23,1001.00,244.04,693.59,9085.26,11469.82,,,491.70,,0.00,0.00,0.00,0.00,,759.00,,--,,193.33,--,,44.39,,0.41,806.29,,--,69.22
Mar 20,,,88.78,88.78,6736.08,6736.08,6824.86,,0.00,0.00,966.75,152.46,1119.21,,2133.17,509.94,2492.15,108.62,5243.88,13187.95,,,1964.92,64.53,10.72,24.02,2067.25,909.10,172.09,140.59,364.09,3653.12,,74.01,7740.62,214.44,356.00,54.35,1095.41,9534.83,13187.95,,,479.77,,0.00,0.00,0.00,0.00,,748.00,,--,,156.71,--,,44.39,,0.44,908.66,,--,74.01
Mar 21,,,89.00,89.00,7464.00,7464.00,7553.00,,0.00,0.00,971.00,143.00,1114.00,,4094.00,695.00,2381.00,23.00,7193.00,15860.00,,,1880.00,55.00,17.00,24.00,1984.00,759.00,105.00,146.00,365.00,3359.00,,2753.00,7984.00,291.00,512.00,103.00,858.00,12501.00,15860.00,,,840.00,,0.00,0.00,0.00,0.00,,363.00,,--,,111.00,--,,44.38,,--,759.00,,--,2753.00
Mar 22,,,89.00,89.00,9284.00,9284.00,9373.00,,0.00,0.00,1026.00,179.00,1205.00,,225.00,1055.00,8249.00,30.00,9559.00,20137.00,,,1889.00,35.00,60.00,1.00,1996.00,869.00,136.00,40.00,717.00,3758.00,,15.00,12787.00,495.00,1049.00,419.00,1614.00,16379.00,20137.00,,,1186.00,,0.00,0.00,0.00,0.00,,671.00,,--,,262.00,--,,44.38,,1.00,868.00,,--,15.00
Mar 23,,,89.00,89.00,11905.00,11905.00,11994.00,,0.00,0.00,1359.00,214.00,1573.00,,6280.00,965.00,4158.00,118.00,11521.00,25088.00,,,2126.00,34.00,117.00,1.00,2288.00,1116.00,144.00,51.00,803.00,4402.00,,2143.00,14952.00,908.00,792.00,128.00,1763.00,20686.00,25088.00,,,1540.00,,0.00,0.00,0.00,0.00,,1067.00,,--,,870.00,--,,44.38,,1.00,1115.00,,--,2143.00
Mar 24,,,89.00,89.00,14368.00,14368.00,14457.00,,3139.00,0.00,1666.00,238.00,5043.00,,7608.00,943.00,4730.00,81.00,13362.00,32862.00,,,2605.00,85.00,81.00,1.00,2778.00,6178.00,153.00,53.00,1007.00,10169.00,,1635.00,16874.00,937.00,805.00,277.00,2165.00,22693.00,32862.00,,,1879.00,,0.00,0.00,0.00,0.00,,1376.00,,--,,926.00,--,,44.38,,2.00,6176.00,,--,1635.00
